Timestamp,IP,Reason,Action
2024-11-25 21:53:50,131.110.35.139,Detects XSS payloads.,block
2024-11-25 21:53:50,98.197.20.168,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,cb5c:ef4c:2d32:8473:8f11:3a55:1ac6:21d0,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,4489:581f:ef54:befd:d404:d2cc:aa25:88ab,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,19.143.51.102,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,128.103.139.186,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,130.34.148.216,Restricts access to admin pages.,block
2024-11-25 21:53:50,130.34.148.216,Detects credentials passed in URL.,block
2024-11-25 21:53:50,196.9.231.148,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,196.9.231.148,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,38.90.38.169,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,38.90.38.169,Detects XSS payloads.,block
2024-11-25 21:53:50,35.220.142.16,Restricts access to admin pages.,block
2024-11-25 21:53:50,35.220.142.16,Detects credentials passed in URL.,block
2024-11-25 21:53:50,223.200.143.57,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,2101:de95:b638:b40e:d07b:4411:435b:9a14,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,2101:de95:b638:b40e:d07b:4411:435b:9a14,Restricts access to admin pages.,block
2024-11-25 21:53:50,218.83.247.217,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,218.83.247.217,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,25.80.51.61,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,25.80.51.61,Detects XSS payloads.,block
2024-11-25 21:53:50,69.182.1.96,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,176.238.46.14,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,144.71.122.188,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,144.71.122.188,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,209.158.28.49,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,ae05:64fa:3f45:282a:b160:c4fe:14e7:9954,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,ae05:64fa:3f45:282a:b160:c4fe:14e7:9954,Detects XSS payloads.,block
2024-11-25 21:53:50,212.195.103.225,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,212.195.103.225,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,169.218.88.146,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,169.218.88.146,Detects XSS payloads.,block
2024-11-25 21:53:50,77.99.249.100,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,77.99.249.100,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,5294:dab:8d9a:a08c:b76c:ebf0:a624:2eae,Blocks access to sensitive files.,block
2024-11-25 21:53:50,185.24.37.122,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,38.90.38.169,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,190.212.52.36,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,190.212.52.36,Detects XSS payloads.,block
2024-11-25 21:53:50,48.39.186.149,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,117.200.193.5,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,117.200.193.5,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,bc16:f3d5:49d9:31c4:f3ec:6750:af5:c1a4,Blocks access to sensitive files.,block
2024-11-25 21:53:50,145.113.219.231,Blocks access to sensitive files.,block
2024-11-25 21:53:50,57.175.122.246,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,fc66:64f6:6e57:4883:84f6:d7d2:43c2:5159,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,fc66:64f6:6e57:4883:84f6:d7d2:43c2:5159,Detects XSS payloads.,block
2024-11-25 21:53:50,128.188.18.242,Detects XSS payloads.,block
2024-11-25 21:53:50,190.4.217.234,Blocks access to sensitive files.,block
2024-11-25 21:53:50,72.197.100.123,Blocks access to sensitive files.,block
2024-11-25 21:53:50,3494:485b:8500:f8a5:b619:60f6:8bc7:d01a,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,c11:8a2:8b15:b332:4ca9:18ad:33eb:c575,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,205.85.250.168,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,bbb4:22c5:2f87:ad31:e4e6:5a1c:b791:a4de,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,bbb4:22c5:2f87:ad31:e4e6:5a1c:b791:a4de,Restricts access to admin pages.,block
2024-11-25 21:53:50,c7cb:bd1a:d248:11b1:d8b2:5960:98cb:9b5b,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,c7cb:bd1a:d248:11b1:d8b2:5960:98cb:9b5b,Detects XSS payloads.,block
2024-11-25 21:53:50,46aa:1b70:3e35:7f7a:63fe:b314:e0e2:6efa,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,46aa:1b70:3e35:7f7a:63fe:b314:e0e2:6efa,Detects XSS payloads.,block
2024-11-25 21:53:50,92.36.102.146,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,102.172.41.214,Blocks access to sensitive files.,block
2024-11-25 21:53:50,21.70.83.110,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,21.70.83.110,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,88.156.226.220,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,3e54:21ec:c88c:e3fa:cce1:d7c9:d5ee:a4af,Blocks access to .git directories.,block
2024-11-25 21:53:50,8b73:4535:1b5f:1154:2b9f:99de:af15:2791,Blocks access to sensitive files.,block
2024-11-25 21:53:50,86c3:b552:205e:c51b:440c:bfa7:608b:7d11,Blocks access to .git directories.,block
2024-11-25 21:53:50,8637:41d0:1cb0:df18:cc90:f9df:de3b:8975,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,198.52.149.19,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,198.52.149.19,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,23.179.168.98,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,23.179.168.98,Restricts access to admin pages.,block
2024-11-25 21:53:50,7af1:7ca3:6858:bdef:b540:3a7a:3e29:dcf9,Restricts access to admin pages.,block
2024-11-25 21:53:50,7af1:7ca3:6858:bdef:b540:3a7a:3e29:dcf9,Blocks access to sensitive files.,block
2024-11-25 21:53:50,a166:bb15:1cdc:7678:22a5:2fa1:d90d:a7a7,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,9c47:906e:15f6:5c28:386b:b382:77f5:311a,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,794c:fe70:c025:7084:41f4:9173:816:b00c,Detects XSS payloads.,block
2024-11-25 21:53:50,37:e3dc:6f3d:b781:4e11:26f7:9d8a:1843,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,109.204.79.165,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,d3e3:3451:b750:6b74:a97c:eedf:6280:5d46,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,49a4:c7d1:cf2b:53c4:6070:57be:c3f8:3c03,Detects XSS payloads.,block
2024-11-25 21:53:50,145.211.201.26,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,179.11.123.206,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,179.11.123.206,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,29.134.230.139,Detects Null Byte Injection.,block
2024-11-25 21:53:50,222.181.221.87,Detects XSS payloads.,block
2024-11-25 21:53:50,146.239.91.195,Restricts access to admin pages.,block
2024-11-25 21:53:50,146.239.91.195,Blocks access to sensitive files.,block
2024-11-25 21:53:50,172.73.227.140,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,89.240.61.108,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,89.240.61.108,Detects XSS payloads.,block
2024-11-25 21:53:50,53.14.209.93,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,35.96.80.127,Detects XSS payloads.,block
2024-11-25 21:53:50,89.240.61.108,Restricts access to admin pages.,block
2024-11-25 21:53:50,89.240.61.108,Blocks access to sensitive files.,block
2024-11-25 21:53:50,57.103.212.89,Detects XSS payloads.,block
2024-11-25 21:53:50,44.234.138.75,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,44.234.138.75,Restricts access to admin pages.,block
2024-11-25 21:53:50,129.218.205.65,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,35.230.174.137,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,35.230.174.137,Restricts access to admin pages.,block
2024-11-25 21:53:50,145.113.207.131,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,145.113.207.131,Detects XSS payloads.,block
2024-11-25 21:53:50,45.36.33.33,Blocks access to sensitive files.,block
2024-11-25 21:53:50,128.103.139.186,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,128.103.139.186,Detects XSS payloads.,block
2024-11-25 21:53:50,116.254.36.200,Restricts access to admin pages.,block
2024-11-25 21:53:50,116.254.36.200,Detects credentials passed in URL.,block
2024-11-25 21:53:50,5781:e9f8:e433:47d9:abbf:9a75:95bb:e67a,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,5781:e9f8:e433:47d9:abbf:9a75:95bb:e67a,Detects XSS payloads.,block
2024-11-25 21:53:50,125.227.246.131,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,4755:2e2b:dfaf:8e22:155e:c1de:937a:415d,Restricts access to admin pages.,block
2024-11-25 21:53:50,4755:2e2b:dfaf:8e22:155e:c1de:937a:415d,Detects credentials passed in URL.,block
2024-11-25 21:53:50,102.37.100.108,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,167.97.247.151,Restricts access to admin pages.,block
2024-11-25 21:53:50,167.97.247.151,Blocks access to sensitive files.,block
2024-11-25 21:53:50,24.129.241.89,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,24.129.241.89,Detects XSS payloads.,block
2024-11-25 21:53:50,131.157.141.74,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,158.132.136.169,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,181.188.84.217,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,125.227.246.131,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,19.143.51.102,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,172.26.56.110,Restricts access to admin pages.,block
2024-11-25 21:53:50,172.26.56.110,Detects credentials passed in URL.,block
2024-11-25 21:53:50,78.14.143.33,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,78.14.143.33,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,131.157.141.74,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,1a11:8850:204a:2535:e80:e84b:fb58:746c,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,159.168.200.38,Blocks access to sensitive files.,block
2024-11-25 21:53:50,42.247.58.113,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,93.224.123.232,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,93.224.123.232,Detects XSS payloads.,block
2024-11-25 21:53:50,171.40.165.112,Detects XSS payloads.,block
2024-11-25 21:53:50,50.105.165.172,Restricts access to admin pages.,block
2024-11-25 21:53:50,50.105.165.172,Detects credentials passed in URL.,block
2024-11-25 21:53:50,23.159.246.188,Blocks access to sensitive files.,block
2024-11-25 21:53:50,131.40.193.161,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,131.40.193.161,Detects XSS payloads.,block
2024-11-25 21:53:50,209.158.28.49,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,159.47.13.221,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,101.219.117.243,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,101.219.117.243,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,215.74.105.105,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,215.74.105.105,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,89.133.126.130,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,76.8.140.72,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,76.8.140.72,Detects XSS payloads.,block
2024-11-25 21:53:50,94c8:55f9:654e:7a8a:7c20:9461:756c:e579,Blocks access to .git directories.,block
2024-11-25 21:53:50,143.192.219.104,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,44.234.138.75,Blocks access to .git directories.,block
2024-11-25 21:53:50,103.132.1.94,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,23.159.246.188,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,23.159.246.188,Detects XSS payloads.,block
2024-11-25 21:53:50,32.168.224.172,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,32.168.224.172,Detects XSS payloads.,block
2024-11-25 21:53:50,1cbb:e4c9:d4d:e838:174b:c5b3:9c45:9ced,Restricts access to admin pages.,block
2024-11-25 21:53:50,1cbb:e4c9:d4d:e838:174b:c5b3:9c45:9ced,Blocks access to sensitive files.,block
2024-11-25 21:53:50,203.94.132.82,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,44.234.138.75,Restricts access to admin pages.,block
2024-11-25 21:53:50,44.234.138.75,Detects credentials passed in URL.,block
2024-11-25 21:53:50,159.147.102.107,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,159.147.102.107,Detects XSS payloads.,block
2024-11-25 21:53:50,28.75.189.25,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,177.52.37.191,Detects Null Byte Injection.,block
2024-11-25 21:53:50,197.187.145.232,Restricts access to admin pages.,block
2024-11-25 21:53:50,197.187.145.232,Blocks access to sensitive files.,block
2024-11-25 21:53:50,139.88.106.5,Blocks access to sensitive files.,block
2024-11-25 21:53:50,4214:98cc:6bcb:dcee:cc04:5890:2bb7:8fee,Blocks access to sensitive files.,block
2024-11-25 21:53:50,222.30.33.183,Restricts access to admin pages.,block
2024-11-25 21:53:50,222.30.33.183,Detects credentials passed in URL.,block
2024-11-25 21:53:50,a169:7008:b554:5ea3:998d:e844:6ec1:3f42,Detects XSS payloads.,block
2024-11-25 21:53:50,134.226.226.202,Blocks access to sensitive files.,block
